ride_month,station,lat,long,ride_count
3,9 Ave & W 22 St,40.7454973,-74.00197139,2877
3,9 Ave & W 28 St,40.749370241932773,-73.999233841896057,1675
3,9 Ave & W 45 St,40.76019252,-73.9912551,2456
3,9 St & 44 Rd,40.74966,-73.9521,87
3,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,917
3,Albany Ave & Fulton St,40.6800105,-73.938475,102
3,Allen St & Hester St,40.71605866,-73.99190759,1731
3,Allen St & Rivington St,40.72019576,-73.98997825,2132
3,Allen St & Stanton St,40.722055,-73.989111,2323
3,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,617
3,Amsterdam Ave & W 73 St,40.779668090073123,-73.980930447578416,2366
3,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,1281
3,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,1193
3,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,575
3,Atlantic Ave & Furman St,40.69165183,-73.9999786,396
3,Avenue D & E 12 St,40.72580614,-73.97422494,498
3,Avenue D & E 3 St,40.72082834,-73.97793172,1307
3,Avenue D & E 8 St,40.72368361,-73.97574813,661
3,Baltic St & 5 Ave,40.6795766,-73.97854971,459
3,Bank St & Hudson St,40.73652889,-74.00618026,1953
3,Bank St & Washington St,40.7361967,-74.00859207,1573
3,Banker St & Meserole Ave,40.72606,-73.95621,534
3,Barclay St & Church St,40.71291224,-74.01020234,2355
3,Barrow St & Hudson St,40.73172428,-74.00674436,2512
3,Bayard St & Baxter St,40.71602118,-73.99974372,1442
3,Bayard St & Leonard St,40.719155716960437,-73.94885390996933,271
3,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,1031
3,Bedford Ave & S 9 St,40.70853074,-73.96408963,167
3,Bergen St & Flatbush Ave,40.680944723477296,-73.975673317909227,439
3,Bergen St & Smith St,40.6867443,-73.99063168,1169
3,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,463
3,Berkeley Pl & 7 Ave,40.675146838709786,-73.975232094526291,576
3,Berry St & N 8 St,40.7190095,-73.95852515,916
3,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,958
3,Boerum St & Broadway,40.70538077,-73.94976519,234
3,Bond St & Bergen St,40.6849668,-73.98620772,377
3,Bond St & Fulton St,40.689621887903328,-73.983042687177658,500
3,Bond St & Schermerhorn St,40.68807003,-73.98410637,665
3,Bressler,40.646538367096483,-74.016587734222412,7
3,Broad St & Bridge St,40.70365182,-74.01167797,760
3,Broadway & Battery Pl,40.70463334,-74.01361706,1999
3,Broadway & Berry St,40.71044554,-73.96525063,691
3,Broadway & E 14 St,40.73454567,-73.99074142,4176
3,Broadway & E 22 St,40.7403432,-73.98955109,5173
3,Broadway & Roebling St,40.70925562,-73.95982218,730
3,Broadway & W 24 St,40.7423543,-73.98915076,3788
3,Broadway & W 29 St,40.7462009,-73.98855723,2831
3,Broadway & W 32 St,40.74854862,-73.98808416,2537
3,Broadway & W 36 St,40.75097711,-73.98765428,1295
3,Broadway & W 37 St,40.75172632,-73.98753523,1294
3,Broadway & W 39 St,40.75299641,-73.98721619,2057
3,Broadway & W 41 St,40.75513557,-73.98658032,2449
3,Broadway & W 49 St,40.76068327096592,-73.9845272898674,2739
3,Broadway & W 51 St,40.76228826,-73.98336183,1993
3,Broadway & W 53 St,40.76344058,-73.98268129,1880
3,Broadway & W 55 St,40.7652654,-73.98192338,2684
3,Broadway & W 58 St,40.76695317,-73.98169333,2704
3,Broadway & W 60 St,40.76915505,-73.98191841,2559
3,Broadway & Whipple St,40.7016657,-73.9437303,230
3,Brooklyn Bridge Park - Pier 2,40.69878,-73.99712,187
3,Bus Slip & State St,40.701907,-74.013942,902
3,Bushwick Ave & Powers St,40.71247661,-73.94100005,324
3,Butler St & Court St,40.6849894,-73.99440329,297
3,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,611
3,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,432
3,Cadman Plaza West & Montague St,40.69383,-73.990539,160
3,Cambridge Pl & Gates Ave,40.68488,-73.96304,242
3,Canal St & Rutgers St,40.71427487,-73.98990025,2295
3,Carlton Ave & Flushing Ave,40.697787,-73.973736,649
3,Carlton Ave & Park Ave,40.69580705,-73.97355569,386
3,Carmine St & 6 Ave,40.73038599,-74.00214988,3667
3,Carroll St & 5 Ave,40.6751622,-73.9814832,473
3,Carroll St & 6 Ave,40.6740886,-73.9787282,490
3,Carroll St & Bond St,40.6786115,-73.99037292,282
3,Carroll St & Columbia St,40.6830456,-74.00348559,461
3,Carroll St & Smith St,40.680611,-73.99475825,629
3,Cathedral Pkwy & Broadway,40.804213,-73.96699104,1170
3,Catherine St & Monroe St,40.71117444,-73.99682619,904
3,Center Blvd & Borden Ave,40.74161,-73.96044,121
3,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,1355
3,Central Park S & 6 Ave,40.76590936,-73.97634151,2978
3,Central Park W & W 96 St,40.79127,-73.964839,924
3,Central Park West & W 100 St,40.793393,-73.9635556,583
3,Central Park West & W 102 St,40.795346,-73.96186,377
3,Central Park West & W 68 St,40.7734066,-73.97782542,1676
3,Central Park West & W 72 St,40.775793766836657,-73.9762057363987,1811
3,Central Park West & W 76 St,40.77896784,-73.97374737,1254
3,Central Park West & W 85 St,40.78472675,-73.96961715,1243
3,Centre St & Chambers St,40.71273266,-74.0046073,2315
3,Centre St & Worth St,40.71494807,-74.00234482,1204
3,Cherry St,40.71219906,-73.97948148,747
3,Christopher St & Greenwich St,40.73291553,-74.00711384,3131
3,Clark St & Henry St,40.69760127,-73.99344559,1098
3,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,358
3,Clermont Ave & Park Ave,40.69573398,-73.97129668,287
3,Cleveland Pl & Spring St,40.722103786686034,-73.997249007225037,3365
3,Cliff St & Fulton St,40.70823502,-74.00530063,1264
3,Clinton Ave & Flushing Ave,40.69794,-73.96986848,435
3,Clinton Ave & Myrtle Ave,40.693261,-73.968896,1095
3,Clinton St & 4 Place,40.6783563,-74.00014502,382
3,Clinton St & Centre St,40.67434,-74.00194698,75
3,Clinton St & Grand St,40.71559509,-73.9870295,1412
3,Clinton St & Joralemon St,40.69239502,-73.99337909,1302
3,Clinton St & Tillary St,40.696192,-73.991218,695
3,Clinton St & Union St,40.6831164,-73.99785267,342
3,Coffey St & Conover St,40.677236,-74.015665,149
3,Columbia Heights & Cranberry St,40.70037867,-73.99548059,191
3,Columbia St & Degraw St,40.6859296,-74.00242364,382
3,Columbia St & Kane St,40.68763155,-74.0016256,426
3,Columbia St & Lorraine St,40.6747055,-74.0075572,36
3,Columbia St & Rivington St,40.71739973,-73.98016555,1190
3,Columbia St & W 9 St,40.6769993,-74.00647134,27
3,Columbus Ave & W 103 St,40.7969347,-73.9643412291,180
3,Columbus Ave & W 72 St,40.7770575,-73.97898475,2234
3,Columbus Ave & W 95 St,40.7919557,-73.968087,816
3,Commerce St & Van Brunt St,40.6812117,-74.00860912,149
3,Concord St & Bridge St,40.69766564,-73.98476437,312
3,Congress St & Clinton St,40.6881529,-73.99520919,474
3,Cooper Square & E 7 St,40.729236499100061,-73.990868031978607,4026
3,Court St & Nelson St,40.6763947,-73.99869893,381
3,Court St & State St,40.6902375,-73.99203074,977
3,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,605
3,DeKalb Ave & Hudson Ave,40.689888,-73.981013,1001
3,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,562
3,DeKalb Ave & Skillman St,40.6906495,-73.95643107,300
3,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,689
3,Dean St & 4 Ave,40.68312489,-73.97895137,1046
3,Dean St & Hoyt St,40.6864442,-73.98759104,302
3,Degraw St & Hoyt St,40.681990442707026,-73.990790247917175,216
3,Degraw St & Smith St,40.6829151,-73.99318208,399
3,Devoe St & Lorimer St,40.713352262228753,-73.9491033554077,327
3,Division Ave & Hooper St,40.70691254,-73.95441667,215
3,Division Ave & Marcy Ave,40.70708701,-73.95796783,95
3,Division St & Bowery,40.71413089,-73.9970468,1459
3,Douglass St & 3 Ave,40.6802133,-73.98432695,557
3,Douglass St & 4 Ave,40.6792788,-73.98154004,447
3,Driggs Ave & Lorimer St,40.72179134,-73.9504154,549
3,Driggs Ave & N Henry St,40.72325,-73.94308,623
3,Duane St & Greenwich St,40.71748752,-74.0104554,1137
3,Duffield St & Willoughby St,40.69221589,-73.9842844,661
3,Dwight St & Van Dyke St,40.673635513415043,-74.011955559253693,34
3,E 10 St & 5 Ave,40.73331967,-73.99510132,1502
3,E 10 St & Avenue A,40.72740794,-73.98142006,3459
3,E 102 St & 1 Ave,40.7869946,-73.94164802,568
3,E 102 St & Park Ave,40.7904828,-73.95033068,269
3,E 103 St & Lexington Ave,40.7903051,-73.94755757,343
3,E 106 St & 1 Ave,40.7892529,-73.93956237,216
3,E 106 St & Lexington Ave,40.791976,-73.945993,201
3,E 106 St & Madison Ave,40.7934337,-73.94945003,191
3,E 109 St & 3 Ave,40.79329668,-73.9432083,364
3,E 11 St & 1 Ave,40.72953837,-73.98426726,2427
3,E 11 St & 2 Ave,40.73047309,-73.98672378,3006
3,E 11 St & Broadway,40.73261787,-73.99158043,1582
3,E 110 St & Madison Ave,40.7961535,-73.94782145,566
3,E 12 St & 3 Ave,40.73223272,-73.98889957,1903
3,E 13 St & Avenue A,40.72955361,-73.98057249,2437
3,E 14 St & Avenue B,40.72938685,-73.97772429,2924
3,E 15 St & 3 Ave,40.734232,-73.986923,3980
3,E 16 St & 5 Ave,40.73726186,-73.99238967,2800
3,E 17 St & Broadway,40.73704984,-73.99009296,5443
3,E 19 St & 3 Ave,40.73624527,-73.98473765,1936
3,E 2 St & 2 Ave,40.72502876,-73.99069656,534
3,E 2 St & 2 Ave E,40.7245634290432,-73.9894437789917,791
3,E 2 St & Avenue B,40.72217444,-73.98368779,2348
3,E 2 St & Avenue C,40.7208736,-73.98085795,1543
3,E 20 St & 2 Ave,40.73587678,-73.98205027,2796
3,E 20 St & FDR Drive,40.73314259,-73.97573881,2252
3,E 20 St & Park Ave,40.73827428,-73.98751968,2541
3,E 23 St & 1 Ave,40.736502,-73.97809472,2490
3,E 24 St & Park Ave S,40.74096374,-73.98602213,2779
3,E 25 St & 1 Ave,40.7381765,-73.97738662,2201
3,E 25 St & 2 Ave,40.73912601,-73.97973776,2302
3,E 27 St & 1 Ave,40.739445,-73.976806,2244
3,E 3 St & 1 Ave,40.72467721,-73.98783413,2514
3,E 30 St & Park Ave S,40.74444921,-73.98303529,2323
3,E 31 St & 3 Ave,40.74394314,-73.97966069,2222
3,E 32 St & Park Ave,40.7457121,-73.98194829,3027
3,E 33 St & 2 Ave,40.744023,-73.976056,3174
3,E 33 St & 5 Ave,40.74765947,-73.98490707,2535
3,E 35 St & 3 Ave,40.746524,-73.977885,1208
3,E 39 St & 2 Ave,40.74780373,-73.9734419,2976
3,E 39 St & 3 Ave,40.7489006,-73.97604882,2400
3,E 4 St & 2 Ave,40.7262807,-73.98978041,2095
3,E 40 St & 5 Ave,40.752062307,-73.9816324043,2576
3,E 41 St & Madison Ave,40.752165280621966,-73.979921936988816,1290
3,E 45 St & 3 Ave,40.75255434,-73.97282625,1830
3,E 47 St & 1 Ave,40.75206862,-73.96784384,1115
3,E 47 St & 2 Ave,40.75323098,-73.97032517,1242
3,E 47 St & Park Ave,40.75510267,-73.97498696,4182
3,E 48 St & 3 Ave,40.7546011026,-73.971878855,1753
3,E 48 St & 5 Ave,40.757245679117261,-73.978059142827988,1171
3,E 5 St & Avenue C,40.72299208,-73.97995466,1267
3,E 51 St & 1 Ave,40.75455731,-73.96592976,956
3,E 51 St & Lexington Ave,40.75714758,-73.97207836,1991
3,E 52 St & 2 Ave,40.756014,-73.967416,1589
3,E 53 St & Madison Ave,40.7597108,-73.97402311,1010
3,E 55 St & 2 Ave,40.75797322,-73.96603308,1740
3,E 55 St & 3 Ave,40.758996559605116,-73.968653976917267,2024
3,E 55 St & Lexington Ave,40.75968085,-73.97031366,1323
3,E 58 St & 1 Ave,40.75892386377695,-73.962262272834778,632
3,E 58 St & 3 Ave,40.76095756,-73.96724467,1948
3,E 59 St & Madison Ave,40.76350532,-73.97109243,1427
3,E 6 St & Avenue B,40.72453734,-73.98185424,2217
3,E 6 St & Avenue D,40.72228087,-73.97668709,950
3,E 60 St & York Ave,40.759107,-73.959223,582
3,E 61 St & Park Ave,40.764210071690634,-73.969104588031769,211
3,E 65 St & 2 Ave,40.764718519443392,-73.962220698595047,666
3,E 66 St & Madison Ave,40.768008893059474,-73.96845281124115,359
3,E 67 St & Park Ave,40.767800801481322,-73.965920805931091,703
3,E 68 St & 3 Ave,40.76712840349542,-73.962246179580688,595
3,E 68 St & Madison Ave,40.7691572,-73.96703464,326
3,E 7 St & Avenue A,40.72621788,-73.98379855,3124
3,E 71 St & 1 Ave,40.76703432309872,-73.95622730255127,643
3,E 72 St & Park Ave,40.771182875406581,-73.964094221591949,555
3,E 72 St & York Ave,40.76663814,-73.95348296,1685
3,E 74 St & 1 Ave,40.7689738,-73.95482273,678
3,E 75 St & 3 Ave,40.77112927,-73.95772297,781
3,E 76 St & 3 Ave,40.772248537721744,-73.958421349525452,585
3,E 76 St & Park Ave,40.773763,-73.96222088,618
3,E 78 St & 2 Ave,40.7727966,-73.95577801,466
3,E 80 St & 2 Ave,40.773913902381182,-73.9543953537941,646
3,E 81 St & 3 Ave,40.77573034,-73.9567526,699
3,E 81 St & Park Ave,40.77677702,-73.9590097,355
3,E 81 St & York Ave,40.7728384,-73.94989233,926
3,E 84 St & 1 Ave,40.77565541,-73.95068615,819
3,E 84 St & Park Ave,40.77862688,-73.95772073,847
3,E 85 St & 3 Ave,40.77801203,-73.95407149,1423
3,E 85 St & York Ave,40.77536905,-73.94803392,619
3,E 88 St & 1 Ave,40.778301,-73.9488134,758
3,E 88 St & Park Ave,40.781410700190015,-73.95595908164978,474
3,E 89 St & 3 Ave,40.7806284,-73.9521667,672
3,E 89 St & York Ave,40.7779453,-73.946041,625
3,E 9 St & Avenue C,40.72521311,-73.97768752,1799
3,E 91 St & 2 Ave,40.781122299341661,-73.949655890464783,946
3,E 91 St & Park Ave,40.7835016,-73.955327,620
3,E 95 St & 3 Ave,40.7849032,-73.950503,340
3,E 97 St & 3 Ave,40.7859201,-73.94860294,173
3,E 97 St & Madison Ave,40.787801,-73.953559,652
3,East End Ave & E 86 St,40.77518615,-73.94446054,291
3,Eckford St & Engert Ave,40.721462562298164,-73.948009014129639,98
3,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,520
3,FDR Drive & E 35 St,40.744219,-73.97121214,1651
3,Forsyth St & Broome St,40.71893904,-73.99266288,2457
3,Forsyth St & Canal St,40.7158155,-73.99422366,1630
3,Franklin Ave & Myrtle Ave,40.694528,-73.958089,258
3,Franklin St & Dupont St,40.73564,-73.95866,387
3,Franklin St & W Broadway,40.71911552,-74.00666661,1265
3,Front St & Gold St,40.70224,-73.982578,288
3,Front St & Maiden Ln,40.70530954,-74.00612572,973
3,Front St & Washington St,40.70255088,-73.98940236,923
3,Frost St & Meeker St,40.71764,-73.94882,300
3,Fulton St & Adams St,40.692418292578466,-73.989494740962982,1016
3,Fulton St & Broadway,40.711066,-74.009447,1382
3,Fulton St & Clermont Ave,40.68415748,-73.96922273,410
3,Fulton St & Grand Ave,40.68223166,-73.9614583,425
3,Fulton St & Rockwell Pl,40.688226,-73.979382,601
3,Fulton St & Utica Ave,40.6794268,-73.9298911,226
3,Fulton St & Washington Ave,40.683048,-73.964915,827
3,Fulton St & William St,40.70955958,-74.00653609,1034
3,Garfield Pl & 8 Ave,40.6711978,-73.97484126,515
3,Graham Ave & Conselyea St,40.715143,-73.944507,815
3,Graham Ave & Grand St,40.711863,-73.944024,247
3,Graham Ave & Herbert St,40.71929301,-73.94500379,225
3,Graham Ave & Withers St,40.7169811,-73.94485918,298
3,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,2467
3,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,839
3,Grand St & Elizabeth St,40.718822,-73.99596,2859
3,Grand St & Greene St,40.72165481,-74.00234737,1515
3,Grand St & Havemeyer St,40.71286844,-73.95698119,487
3,Great Jones St,40.72743423,-73.99379025,3594
3,Greene Ave & Nostrand Ave,40.6883337,-73.950916,211
3,Greene Ave & Throop Ave,40.6894932,-73.942061,229
3,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,737
3,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,3880
3,Greenwich Ave & Charles St,40.735238,-74.000271,2333
3,Greenwich St & Hubert St,40.721319,-74.010065,1738
3,Greenwich St & W Houston St,40.728846,-74.008591,2063
3,Halsey St & Tompkins Ave,40.6823687,-73.944118,214
3,Hancock St & Bedford Ave,40.68216564,-73.95399026,219
3,Hanson Pl & Ashland Pl,40.685068073081773,-73.977907598018632,1771
3,Harrison St & Hudson St,40.71870987,-74.0090009,863
3,Henry St & Atlantic Ave,40.69089272,-73.99612349,815
3,Henry St & Bay St,40.6725058,-74.00494695,42
3,Henry St & Degraw St,40.6847514,-73.99917254,601
3,Henry St & Grand St,40.714215,-73.981346,1598
3,Henry St & Poplar St,40.700469,-73.991454,397
3,Henry St & W 9 St,40.6763744,-74.00324957,114
3,Hicks St & Montague St,40.69512845,-73.99595065,921
3,Hope St & Union Ave,40.71167351,-73.95141312,485
3,Howard St & Centre St,40.71910537,-73.99973337,1760
3,Hoyt St & Warren St,40.6843549,-73.98901629,154
3,Hudson St & Reade St,40.71625008,-74.0091059,1217
3,Humboldt St & Varet St,40.7031724,-73.940636,238
3,Huron St & Franklin St,40.73266,-73.95826,606
3,India St & East River,40.73165141,-73.96161892,126
3,India St & Manhattan Ave,40.73232194,-73.9550858,584
3,Jackson Ave & 46 Rd,40.74524768,-73.94733276,228
3,Jackson St & Leonard St,40.716380319735613,-73.948212862014771,30
3,Jay St & Tech Pl,40.695065,-73.987167,803
3,John St & William St,40.70862144,-74.00722156,870
3,Johnson St & Gold St,40.69474881,-73.98362464,612
3,Kane St & Clinton St,40.6861758,-73.99645295,523
3,Kent Ave & N 7 St,40.720367752984551,-73.961650729179382,1092
3,Kent Ave & S 11 St,40.707644944175705,-73.968415260314941,588
3,Kingston Ave & Herkimer St,40.67890679,-73.94142771,138
3,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,283
3,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,377
3,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,2856
3,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,521
3,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,785
3,Lafayette Ave & St James Pl,40.68851534,-73.9647628,680
3,Lafayette St & E 8 St,40.730206605299543,-73.991026282310486,3367
3,Lafayette St & Jersey St,40.724305272503322,-73.996009826660156,2938
3,Laight St & Hudson St,40.72185379,-74.00771779,600
3,Lawrence St & Willoughby St,40.69236178,-73.98631746,1176
3,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,490
3,Leonard St & Boerum St,40.70583339,-73.94644578,193
3,Leonard St & Church St,40.717571,-74.005549,1305
3,Leonard St & Maujer St,40.7103685423523,-73.947059512138367,259
3,Lewis Ave & Decatur St,40.6814598,-73.934903,106
3,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,201
3,Lewis Ave & Madison St,40.686312,-73.935775,329
3,Lexington Ave & Classon Ave,40.68676793,-73.95928168,424
3,Lexington Ave & E 24 St,40.74025878,-73.98409214,3546
3,Lexington Ave & E 29 St,40.743115553764859,-73.982153534889221,2218
3,Lexington Ave & E 63 St,40.76440023,-73.96648977,1172
3,Liberty St & Broadway,40.70905623,-74.01043382,1834
3,Lispenard St & Broadway,40.71939226,-74.00247214,1656
3,Little West St & 1 Pl,40.70569254,-74.01677685,1646
3,Lorimer St & Broadway,40.70411791,-73.94818595,106
3,MacDougal St & Prince St,40.72710258,-74.00297088,2833
3,MacDougal St & Washington Sq,40.73226398,-73.99852205,1571
3,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,665
3,Madison Ave & E 82 St,40.7781314,-73.96069399,466
3,Madison Ave & E 99 St,40.789485415532148,-73.952429294586182,349
3,Madison St & Clinton St,40.71269042,-73.98776323,1078
3,Madison St & Montgomery St,40.713126,-73.984844,769
3,Maiden Ln & Pearl St,40.70706456,-74.00731853,1088
3,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,216
3,Marcy Ave & Lafayette Ave,40.6900815,-73.947915,123
3,Market St & Cherry St,40.71076228,-73.99400398,766
3,McGuinness Blvd & Eagle St,40.73555,-73.95284,470
3,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,179
3,Mercer St & Bleecker St,40.727063633483063,-73.996621370315538,2180
3,Mercer St & Spring St,40.72362738,-73.99949601,1318
3,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,770
3,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,1359
3,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,649
3,Milton St & Franklin St,40.72906,-73.95779,1002
3,Monroe St & Bedford Ave,40.6851443,-73.95380904,453
3,Monroe St & Classon Ave,40.6845683,-73.95881081,321
3,Monroe St & Tompkins Ave,40.686203,-73.944694,331
3,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,471
3,Mott St & Prince St,40.72317958,-73.99480012,2133
3,Murray St & West St,40.7149787,-74.013012,1853
3,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,578
3,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,270
3,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,285
3,N 11 St & Wythe Ave,40.72153267,-73.95782357,297
3,N 12 St & Bedford Ave,40.72079821,-73.95484712,469
3,N 15 St & Wythe Ave,40.724055,-73.955736,223
3,N 6 St & Bedford Ave,40.71745169,-73.95850939,1569
3,N 8 St & Driggs Ave,40.71774592,-73.95600096,1557
3,NYCBS Depot - SSP,40.646768,-74.01651,110
3,NYCBS Depot - STY,40.729193,-73.976655,28
3,NYCBS Depot BAL - DYR,40.759030082196055,-73.993858695030212,12
3,Nassau Ave & Newell St,40.724812564400175,-73.947526216506958,485
3,Nassau Ave & Russell St,40.72557,-73.94434,775
3,Nassau St & Navy St,40.69839895,-73.98068914,309
3,Norfolk St & Broome St,40.7172274,-73.98802084,1409
3,Norman Ave & Leonard St,40.7258483,-73.95064893,443
3,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,106
3,Old Fulton St,40.70277159,-73.99383605,713
3,Old Slip & Front St,40.7037992,-74.00838676,782
3,Pacific St & Nevins St,40.6853761,-73.98302136,373
3,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,128
3,Park Ave & St Edwards St,40.69608941,-73.97803415,119
3,Pearl St & Anchorage Pl,40.70281858,-73.98765762,641
3,Pearl St & Hanover Square,40.7047177,-74.00926027,1024
3,Peck Slip & Front St,40.707873,-74.00167,1112
3,Penn Station Valet - Valet Scan,40.7512836,-73.9969245,1101
3,Perry St & Bleecker St,40.73535398,-74.00483091,1180
3,Pershing Square North,40.751873,-73.977706,9076
3,Pershing Square South,40.751581,-73.97791,2803
3,Pier 40 - Hudson River Park,40.7277140777778,-74.011295735836029,1364
3,Pike St & E Broadway,40.71406667,-73.99293911,1328
3,Pike St & Monroe St,40.71173107,-73.99193043,580
3,Pioneer St & Richards St,40.6777748,-74.0094613,78
3,Pioneer St & Van Brunt St,40.679043,-74.011169,192
3,Pitt St & Stanton St,40.71926081,-73.98178024,420
3,Plaza St West & Flatbush Ave,40.6750207,-73.97111473,994
3,President St & Henry St,40.6828003,-73.99990419,355
3,Prospect Park West & 8 St,40.66514681533792,-73.976376056671143,465
3,Prospect Pl & 6 Ave,40.6793307,-73.97519523,345
3,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877,158
3,Putnam Ave & Nostrand Ave,40.68402,-73.94977,150
3,Putnam Ave & Throop Ave,40.6851532,-73.94111,222
3,Queens Plaza North & Crescent St,40.75110165,-73.94073717,855
3,Railroad Ave & Kay Ave,40.70531194,-73.97100056,77
3,Reade St & Broadway,40.71450451,-74.00562789,1089
3,Reed St & Van Brunt St,40.6747844,-74.01612847,251
3,Richards St & Delavan St,40.6794327,-74.00785041,98
3,Richardson St & N Henry St,40.719078911795641,-73.94223690032959,453
3,Riverside Blvd & W 67 St,40.777507027547976,-73.988885879516587,1074
3,Riverside Dr & W 104 St,40.8013434,-73.9711457439,285
3,Riverside Dr & W 72 St,40.780577990103339,-73.985624313354492,762
3,Riverside Dr & W 78 St,40.78414472,-73.98362492,430
3,Riverside Dr & W 82 St,40.78720869,-73.98128127,706
3,Riverside Dr & W 89 St,40.791811715010972,-73.9786022901535,192
3,Rivington St & Chrystie St,40.72110063,-73.9919254,1309
3,Rivington St & Ridge St,40.71850211,-73.98329859,1078
3,Roebling St & N 4 St,40.71469,-73.95739,428
3,S 3 St & Bedford Ave,40.71260486,-73.96264403,735
3,S 4 St & Rodney St,40.70934,-73.95608,287
3,S 4 St & Wythe Ave,40.71285887,-73.96590294,1094
3,S 5 Pl & S 4 St,40.710451,-73.960876,1229
3,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,478
3,SSP Tech Workshop,40.646678,-74.016263,6
3,Sands St & Navy St,40.699773,-73.979927,187
3,Schermerhorn St & 3 Ave,40.686808205034318,-73.980361819267273,157
3,Schermerhorn St & Court St,40.691029256779679,-73.991833627223969,746
3,Scholes St & Manhattan Ave,40.70870368,-73.9448625,236
3,Sigourney St & Columbia St,40.672672434109479,-74.0087952464819,102
3,Smith St & 3 St,40.6787242,-73.99599099,327
3,Smith St & 9 St,40.6746957,-73.99785768,366
3,South End Ave & Liberty St,40.711512,-74.015756,2711
3,South St & Gouverneur Ln,40.70355377,-74.00670227,1322
3,South St & Whitehall St,40.70122128,-74.01234218,994
3,Spruce St & Nassau St,40.71146364,-74.00552427,969
3,St James Pl & Oliver St,40.71307916,-73.99851193,1090
3,St James Pl & Pearl St,40.71117416,-74.00016545,550
3,St Marks Pl & 1 Ave,40.72779126,-73.98564945,1845
3,St Marks Pl & 2 Ave,40.7284186,-73.98713956,2117
3,Stagg St & Union Ave,40.70877084,-73.95095259,411
3,Stanton St & Chrystie St,40.72229346,-73.99147535,1968
3,Stanton St & Mangin St,40.71782143,-73.97628939,812
3,State St & Smith St,40.68926942,-73.98912867,712
3,Suffolk St & Stanton St,40.72066442,-73.98517977,2343
3,Sullivan St & Washington Sq,40.73047747,-73.99906065,2015
3,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,103
3,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,221
3,Union Ave & Jackson St,40.7160751,-73.952029,260
3,Union Ave & N 12 St,40.71924,-73.95242,609
3,Union Ave & Wallabout St,40.70029511,-73.95032283,153
3,Union St & 4 Ave,40.6772744,-73.98282002,452
3,Union St & Nevins St,40.679097997216843,-73.987654745578766,296
3,University Pl & E 14 St,40.73492695,-73.99200509,3407
3,University Pl & E 8 St,40.73143724085228,-73.994903415441513,2264
3,Van Brunt St & Wolcott St,40.6773429,-74.01275056,301
3,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,1113
3,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208,224
3,Vesey Pl & River Terrace,40.7153379,-74.01658354,2626
3,W 100 St & Broadway,40.7973721,-73.97041192,638
3,W 100 St & Manhattan Ave,40.795,-73.9645,440
3,W 104 St & Amsterdam Ave,40.7989937,-73.9662173778,353
3,W 106 St & Amsterdam Ave,40.8008363,-73.9664492472,459
3,W 106 St & Central Park West,40.7981856,-73.9605909006,612
3,W 107 St & Columbus Ave,40.7997568,-73.9621128676,320
